"OBJECTID","ACRES","STATE","FIRE_NAME","YEAR","STARTMONTH","STARTDAY","FIRE_TYPE","LATITUDE","LONGITUDE"
3565,3795,"AZ","ORACLE",1994,6,28,"Wildfire",32.629,-110.704
3566,11537,"AZ","COTTONWOOD",1994,6,22,"Wildfire",32.871,-110.183
3567,7292,"AZ","UNNAMED",1994,7,2,"Unknown",33.158,-110.076
3568,2933,"AZ","S CANYON",1994,4,23,"Wildfire",33.582,-109.075
3569,1586,"AZ","UNNAMED",1994,5,15,"Unknown",33.59,-109.52
3570,5979,"AZ","ARMOR",1994,6,29,"Wildfire",33.774,-111.008
3571,1245,"AZ","CAMP",1994,6,24,"Wildfire",33.788,-111.709
3572,3119,"AZ","BEE",1994,8,6,"Wildfire",34.067,-111.312
3573,1373,"AZ","TANGLE",1994,6,28,"Wildfire",34.155,-111.787
3574,1893,"AZ","CROWN KING BURN",1994,10,21,"Wildfire",34.16,-112.384
3575,4906,"AZ","CASTLE",1994,6,28,"Wildfire",34.196,-112.221
3576,3792,"AZ","UNNAMED",1994,6,30,"Unknown",34.201,-112.025
3577,3746,"AZ","PECK",1994,6,28,"Wildfire",34.28,-112.298
3578,8307,"AZ","UNNAMED",1994,6,30,"Unknown",34.315,-111.946
3579,2260,"AZ","UNNAMED",1994,6,30,"Unknown",34.455,-111.992
3580,1657,"AZ","BLACK MESA",1994,8,13,"Wildfire",34.504,-114.052
3581,1125,"AZ","SYCAMORE",1994,6,10,"Wildfire",34.767,-113.431
3582,1023,"AZ","UNNAMED",1994,4,2,"Unknown",34.805,-113.83
3583,2082,"AZ","MCKENZIE",1994,5,31,"Wildfire",34.887,-113.911
3584,5824,"AZ","WARM",1994,8,13,"Wildfire",34.947,-114.307
3585,2060,"AZ","LOST",1994,7,29,"Wildfire",34.949,-111.878
3586,3269,"AZ","JUNIPER",1994,6,29,"Wildfire",34.978,-112.932
3587,2907,"AZ","JURASSIC",1994,6,28,"Wildfire",35.288,-114.33
3588,2188,"AZ","DOLAN",1994,4,22,"Wildfire",35.398,-114.433
3589,24951,"AZ","COYOTE",1994,6,27,"Wildfire",35.572,-114.477
3590,4222,"AZ","LIBERTY",1994,9,5,"Wildfire",35.681,-114.344
3591,1487,"AZ","WHITEHILLS",1994,8,18,"Wildfire",35.698,-113.997
3592,6154,"AZ","COYOTE",1994,6,27,"Wildfire",35.704,-114.228
3593,10745,"AZ","TOWERS-1",1994,7,1,"Wildfire",35.999,-113.862
3594,1143,"AZ","COTTONWOOD",1994,8,7,"Wildfire",36.541,-113.929
3595,2229,"CA","OTAY",1994,10,9,"Wildfire",32.604,-116.925
3596,2233,"CA","ROCOSO",1994,1,12,"Wildfire",32.892,-116.98
3597,5351,"CA","SECOND",1994,6,26,"Wildfire",33.182,-116.832
3598,7092,"CA","BAILEY",1994,6,24,"Wildfire",33.448,-116.665
3599,21040,"CA","PALM",1994,7,1,"Wildfire",33.641,-116.522
3600,1676,"CA","FAIRVIEW",1994,6,27,"Wildfire",33.692,-116.867
3601,1575,"CA","UNNAMED",1994,6,19,"Wildfire",33.706,-116.804
3602,2121,"CA","GILMAN",1994,6,27,"Wildfire",33.82,-116.947
3603,2161,"CA","GILMAN",1994,7,24,"Wildfire",33.929,-117.074
3604,1043,"CA","UNNAMED",1994,8,14,"Wildfire",34.305,-117.18
3605,12778,"CA","DEVILS",1994,7,3,"Wildfire",34.337,-117.102
3606,3488,"CA","SCOUT",1994,6,25,"Wildfire",34.39,-117.642
3607,4094,"CA","SHOOTING",1994,6,25,"Wildfire",34.46,-118.045
3608,1807,"CA","UNNAMED",1994,6,1,"Wildfire",34.619,-119.688
3609,1987,"CA","OAK HILL",1994,10,9,"Wildfire",34.731,-120.446
3610,3404,"CA","ALISO",1994,7,30,"Wildfire",34.909,-119.729
3611,3266,"CA","SPANISH",1994,9,8,"Wildfire",35.004,-119.936
3612,1458,"CA","OPAL 2",1994,8,13,"Wildfire",35.155,-117.112
3613,3423,"CA","SODA",1994,5,23,"Wildfire",35.206,-119.917
3614,6350,"CA","FORT PIUTE",1994,6,28,"Wildfire",35.259,-115.023
3615,2447,"CA","BRECKENRIDGE",1994,5,30,"Wildfire",35.376,-118.805
3616,48441,"CA","41",1994,8,14,"Wildfire",35.392,-120.683
3617,2908,"CA","UNNAMED",1994,7,3,"Wildfire",35.427,-120.031
3618,9130,"CA","LUCAS COMPLEX",1994,6,27,"Wildfire",35.473,-118.699
3619,1591,"CA","UNNAMED",1994,6,24,"Wildfire",35.593,-120.388
3620,2717,"CA","LAKELAND",1994,6,14,"Wildfire",35.642,-118.442
3621,2564,"CA","WHITE BLANKET",1994,6,21,"Wildfire",35.747,-118.177
3622,1022,"CA","YORK",1994,6,12,"Wildfire",35.851,-120.179
3623,1338,"CA","BASHAM",1994,6,24,"Wildfire",35.904,-120.716
3624,1131,"CA","PINNACLES",1994,8,5,"Wildfire",36.467,-121.205
3625,5401,"CA","BIG CREEK",1994,8,24,"Wildfire",37.214,-119.273
3626,1873,"CA","LEDEIT",1994,11,14,"Prescribed Fire",37.297,-121.601
3627,1470,"CA","MT. STAKES",1994,10,13,"Wildfire",37.324,-121.428
3628,1484,"CA","WHEEL 1  2",1994,8,11,"Wildfire",37.641,-121.472
3629,3246,"CA","HORIZON",1994,8,9,"Wildfire",37.655,-119.536
3630,1750,"CA","COPPER 8",1994,6,29,"Wildfire",37.988,-120.631
3631,1498,"CA","CREEK",1994,8,9,"Wildfire",38.066,-120.334
3632,1742,"CA","UNNAMED",1994,7,1,"Wildfire",38.608,-121.191
3633,1001,"CA","KELSEY",1994,8,7,"Wildfire",38.813,-120.801
3634,1273,"CA","HIRSCHDALE",1994,8,11,"Wildfire",39.399,-120.065
3635,7342,"CA","CRYSTAL",1994,8,4,"Wildfire",39.517,-120.037
3636,1209,"CA","TABLE",1994,6,11,"Wildfire",39.549,-121.572
3637,47912,"CA","COTTONWOOD",1994,8,16,"Wildfire",39.601,-120.193
3638,2776,"CA","SUGARFOOT",1994,8,27,"Wildfire",39.883,-122.79
3639,2112,"CA","DOYLE",1994,6,3,"Wildfire",40.014,-120.136
3640,44256,"CA","BARKLEY",1994,9,18,"Wildfire",40.12,-121.756
3641,1039,"CA","MORROW",1994,10,1,"Prescribed Fire",40.599,-122.024
3642,1782,"CA","BROWNS",1994,7,12,"Wildfire",40.721,-122.863
3643,2114,"CA","LMU LGT66",1994,9,18,"Wildfire",40.755,-120.623
3644,2214,"CA","TABLE",1994,7,23,"Wildfire",41.254,-120.433
3645,2633,"CA","NELSON",1994,8,31,"Wildfire",41.272,-120.447
3646,7156,"CA","SPECIMEN",1994,9,19,"Wildfire",41.363,-123.151
3647,28007,"CA","JACK 1",1994,7,22,"Wildfire",41.623,-123.61
3648,1697,"CA","BEAR",1994,7,21,"Wildfire",41.724,-123.546
3649,13234,"CO","UNNAMED",1994,7,13,"Wildfire",37.134,-107.982
3650,1719,"CO","UNNAMED",1994,7,5,"Wildfire",37.488,-102.839
3651,2039,"CO","UNNAMED",1994,7,23,"Wildfire",38.276,-102.553
3652,1730,"CO","WRAY",1994,7,13,"Wildfire",38.3,-109.011
3653,3834,"CO","WAKE",1994,7,4,"Wildfire",38.864,-107.672
3654,4240,"CO","TWO ROAD",1994,7,12,"Wildfire",39.209,-109.019
3655,1848,"CO","BUNIGER CANYON",1994,6,26,"Wildfire",39.417,-108.727
3656,2014,"CO","SO. CANYON",1994,7,3,"Wildfire",39.576,-107.406
3657,3225,"CO","UTE CREEK",1994,7,12,"Wildfire",39.967,-107.467
3658,1832,"CO","FLETCHER2",1994,6,26,"Wildfire",40.13,-108.63
3659,2131,"CO","FRAMUS",1994,8,30,"Wildfire",40.351,-108.386
3660,1397,"CO","ELK",1994,7,4,"Wildfire",40.371,-108.426
3661,1377,"CO","PRONG",1994,7,15,"Wildfire",40.683,-107.906
3662,2255,"CO","BLUEGRAVEL",1994,7,13,"Wildfire",40.747,-107.624
3663,1104,"CO","DIVIDE",1994,7,16,"Wildfire",40.832,-107.855
3664,1451,"FL","HIGHWAY N3",1994,4,15,"Prescribed Fire",25.873,-81.171
3665,8051,"FL","RACCOON PT",1994,2,27,"Prescribed Fire",25.967,-80.918
3666,832,"FL","UNNAMED",1994,4,17,"Unknown",26.012,-80.756
3667,8609,"FL","WINDMILLRX",1994,6,26,"Prescribed Fire",26.012,-81.131
3668,584,"FL","DOF1",1994,5,23,"Wildfire",26.016,-81.543
3669,989,"FL","DOF2",1994,5,26,"Wildfire",26.033,-81.505
3670,630,"FL","UNNAMED",1994,4,17,"Unknown",26.083,-80.746
3671,527,"FL","UNNAMED",1994,6,11,"Wildfire",26.091,-81.495
3672,818,"FL","UNNAMED",1994,2,28,"Unknown",26.324,-80.845
3673,11268,"FL","UNNAMED",1994,8,7,"Wildfire",26.417,-80.441
3674,964,"FL","UNNAMED",1994,2,3,"Unknown",26.832,-81.8
3675,1448,"FL","UNNAMED",1994,2,3,"Unknown",26.834,-81.864
3676,5449,"FL","UNNAMED",1994,2,3,"Unknown",26.879,-81.793
3677,3521,"FL","UNNAMED",1994,2,3,"Unknown",26.915,-81.823
3678,2635,"FL","UNNAMED",1994,2,3,"Unknown",27.11,-81.247
3679,864,"FL","UNNAMED",1994,2,3,"Unknown",27.153,-81.481
3680,4477,"FL","UNNAMED",1994,5,26,"Wildfire",27.177,-82.356
3681,1613,"FL","UNNAMED",1994,2,3,"Wildfire",27.192,-82.316
3682,2753,"FL","UNNAMED",1994,5,10,"Unknown",27.22,-82.174
3683,2457,"FL","UNNAMED",1994,6,27,"Unknown",27.221,-82.223
3684,1879,"FL","UNNAMED",1994,5,10,"Unknown",27.229,-82.339
3685,572,"FL","UNNAMED",1994,5,10,"Unknown",27.247,-82.273
3686,703,"FL","UNNAMED",1994,4,24,"Unknown",27.262,-82.259
3687,1477,"FL","UNNAMED",1994,2,3,"Unknown",27.279,-81.528
3688,3228,"FL","UNNAMED",1994,2,3,"Wildfire",27.523,-81.053
3689,2800,"FL","UNNAMED",1994,5,26,"Unknown",27.601,-81.225
3690,1708,"FL","UNNAMED",1994,2,3,"Unknown",27.603,-81.031
3691,6243,"FL","UNNAMED",1994,2,3,"Unknown",27.61,-81.094
3692,1158,"FL","UNNAMED",1994,2,3,"Unknown",27.619,-82.046
3693,2257,"FL","UNNAMED",1994,2,3,"Unknown",27.624,-81.203
3694,9334,"FL","UNNAMED",1994,2,3,"Unknown",27.657,-81.217
3695,1827,"FL","UNNAMED",1994,2,3,"Unknown",27.686,-81.341
3696,4885,"FL","UNNAMED",1994,2,3,"Unknown",27.7,-81.201
3697,3101,"FL","UNNAMED",1994,2,3,"Unknown",27.878,-80.926
3698,2374,"FL","UNNAMED",1994,5,26,"Unknown",27.912,-80.958
3699,610,"FL","UNNAMED",1994,2,3,"Unknown",27.913,-81.328
3700,2313,"FL","UNNAMED",1994,2,3,"Unknown",27.929,-80.754
3701,1818,"FL","UNNAMED",1994,2,3,"Unknown",27.971,-81.206
3702,500,"FL","UNNAMED",1994,2,3,"Unknown",28.004,-80.882
3703,926,"FL","UNNAMED",1994,2,3,"Unknown",28.009,-81.317
3704,2259,"FL","UNNAMED",1994,2,3,"Unknown",28.033,-81.152
3705,1140,"FL","UNNAMED",1994,2,3,"Unknown",28.036,-81.001
3706,1506,"FL","UNNAMED",1994,2,3,"Unknown",28.052,-81.296
3707,850,"FL","UNNAMED",1994,5,26,"Unknown",28.063,-81.094
3708,1155,"FL","UNNAMED",1994,2,3,"Unknown",28.114,-81.062
3709,2400,"FL","UNNAMED",1994,2,3,"Unknown",28.115,-81.026
3710,2032,"FL","UNNAMED",1994,2,3,"Unknown",28.127,-81.496
3711,1369,"FL","UNNAMED",1994,5,26,"Unknown",28.271,-81.983
3712,2174,"FL","UNNAMED",1994,5,26,"Unknown",28.371,-81.943
3713,1066,"FL","UNNAMED",1994,5,26,"Unknown",28.428,-82.041
3714,2792,"FL","UNNAMED",1994,2,3,"Unknown",28.484,-81.986
3715,741,"FL","UNNAMED",1994,5,26,"Unknown",28.493,-80.867
3716,2322,"FL","UNNAMED",1994,2,3,"Wildfire",28.648,-80.91
3717,513,"FL","PATS ISLAND",1994,5,13,"Wildfire",29.252,-81.675
3718,560,"FL","UNNAMED",1994,8,3,"Unknown",29.712,-85.246
3719,544,"FL","UNNAMED",1994,5,15,"Unknown",29.846,-85.182
3720,5296,"FL","UNNAMED",1994,8,3,"Unknown",29.853,-85.168
3721,1514,"FL","UNNAMED",1994,8,3,"Unknown",29.883,-85.115
3722,823,"FL","UNNAMED",1994,2,8,"Unknown",29.951,-85.065
3723,717,"FL","UNNAMED",1994,10,22,"Unknown",29.973,-84.835
3724,4207,"FL","UNNAMED",1994,11,23,"Unknown",30.132,-84.955
3725,3657,"FL","UNNAMED",1994,11,7,"Unknown",30.218,-84.93
3726,3547,"FL","UNNAMED",1994,11,7,"Unknown",30.281,-84.949
3727,869,"FL","UNNAMED",1994,2,24,"Unknown",30.482,-86.226
3728,758,"FL","UNNAMED",1994,2,24,"Unknown",30.542,-86.127
3729,767,"FL","UNNAMED",1994,2,24,"Unknown",30.605,-86.178
3730,715,"FL","UNNAMED",1994,2,24,"Unknown",30.728,-85.81
3731,1679,"GA","UNNAMED",1994,3,12,"Unknown",30.895,-84.787
3732,1206,"GA","UNNAMED",1994,2,24,"Unknown",30.904,-84.765
3733,808,"GA","UNNAMED",1994,3,12,"Unknown",30.966,-84.863
3734,2732,"GA","UNNAMED",1994,3,23,"Unknown",31.463,-81.25
3735,561,"GA","UNNAMED",1994,3,15,"Wildfire",32.785,-82.309
3736,2760,"ID","CRAWFISH S",1994,7,18,"Wildfire",42.06,-115.241
3737,2004,"ID","WHITE SIDE",1994,7,29,"Wildfire",42.075,-115.108
3738,3263,"ID","DEVILS CR.",1994,7,29,"Wildfire",42.116,-115.151
3739,2094,"ID","MERKLEY",1994,7,11,"Wildfire",42.17,-111.255
3740,1199,"ID","TWIN LAKES",1994,7,16,"Wildfire",42.171,-111.947
3741,4384,"ID","SQUAW JOE",1994,7,29,"Wildfire",42.348,-114.464
3742,8638,"ID","CROWSNEST",1994,9,2,"Wildfire",42.548,-115.214
3743,16781,"ID","HAWLEY 2",1994,7,27,"Wildfire",42.763,-113.35
3744,10452,"ID","WEST SPR.",1994,7,22,"Wildfire",42.78,-116.546
3745,27608,"ID","POINT WELL",1994,6,30,"Wildfire",42.851,-113.367
3746,1881,"ID","TIN CUP COMPLEX (BROWNS CANYON)",1994,8,15,"Wildfire",42.879,-111.255
3747,1111,"ID","THORNE SPRING",1994,8,4,"Wildfire",42.925,-116.941
3748,4607,"ID","BUCKSKIN",1994,7,5,"Wildfire",43.064,-112.241
3749,1962,"ID","KINZIE BUTTE",1994,7,2,"Wildfire",43.089,-114.334
3750,1863,"ID","TEXAS BASN",1994,9,20,"Wildfire",43.204,-116.984
3751,1035,"ID","MUD SPRINGS",1994,8,14,"Wildfire",43.265,-115.841
3752,1432,"ID","LAKE",1994,9,2,"Wildfire",43.433,-111.098
3753,1685,"ID","GRAVEL",1994,7,10,"Wildfire",43.484,-116.193
3754,2688,"ID","KETTLE BUTTE",1994,6,17,"Wildfire",43.638,-112.389
3755,18170,"ID","BUTTE CITY",1994,7,1,"Wildfire",43.666,-113.025
3756,1679,"ID","IDAHO CITY COMPLEX (NORTH FORK)",1994,7,28,"Wildfire",43.666,-115.222
3757,28570,"ID","IDAHO CITY COMPLEX (STAR GULCH)",1994,8,19,"Wildfire",43.7,-115.828
3758,1897,"ID","IDAHO CITY COMPLEX (BANNOCK)",1994,7,28,"Wildfire",43.772,-115.74
3759,1983,"ID","JENNESS",1994,7,13,"Wildfire",43.818,-116.608
3760,150456,"ID","IDAHO CITY COMPLEX (RABBIT CREEK)",1994,7,28,"Wildfire",43.928,-115.411
3761,1867,"ID","CINDER PIT",1994,4,12,"Wildfire",44.017,-111.855
3762,8385,"ID","UNNAMED",1994,5,11,"Wildfire",44.174,-111.762
3763,7838,"ID","PIONEER COMPLEX (PIONEER CREEK)",1994,8,10,"Wildfire",44.53,-114.841
3764,26054,"ID","THUNDERBOLT",1994,8,8,"Wildfire",44.797,-115.589
3765,140101,"ID","CORRAL CREEK-BLACKWELL COMPLEX",1994,8,2,"Wildfire",45.155,-116.027
3766,129849,"ID","PORPHYRY SOUTH",1994,8,11,"Wildfire",45.216,-115.521
3767,9094,"ID","GRANITE",1994,8,28,"Wildfire",45.293,-116.535
3768,1329,"ID","RUBY",1994,7,25,"Wildfire",45.394,-116.199
3769,3274,"ID","TAG",1994,8,11,"Wildfire",45.404,-114.865
3770,3828,"ID","BITTER-NEZ COMPLEX (MAGRUDER)",1994,8,7,"Wildfire",45.727,-114.792
3771,1545,"ID","LIZARD PEAK",1994,8,28,"Wildfire",46.233,-115.111
3772,2332,"ID","RHODA POINT",1994,8,1,"Wildfire",46.274,-115.069
3773,2990,"ID","POWELL COMPLEX  (BIG SAND LAKE AND HIDDEN CREEK)",1994,8,13,"Wildfire",46.321,-114.523
3774,8479,"ID","POWELL COMPLEX  (FREEZEOUT)",1994,8,2,"Wildfire",46.408,-114.945
3775,4119,"ID","POWELL COMPLEX  (FERN CREEK)",1994,8,13,"Wildfire",46.449,-114.455
3776,2677,"ID","CABINET COMPLEX (SMITH PEAK)",1994,8,15,"Wildfire",48.446,-116.131
3777,1477,"ID","CABINET COMPLEX (ROBERTS)",1994,8,15,"Wildfire",48.481,-116.061
3778,1171,"KS","UNNAMED",1994,3,22,"Wildfire",37.114,-98.829
3779,1577,"KS","UNNAMED",1994,3,27,"Unknown",37.176,-96.593
3780,1353,"KS","UNNAMED",1994,3,14,"Wildfire",37.335,-98.597
3781,16448,"KS","UNNAMED",1994,4,7,"Wildfire",37.404,-99.03
3782,5764,"KS","UNNAMED",1994,3,16,"Wildfire",37.418,-99.475
3783,3613,"KS","UNNAMED",1994,2,18,"Wildfire",37.515,-99.053
3784,1140,"KS","UNNAMED",1994,3,18,"Unknown",37.992,-98.435
3785,1627,"KS","UNNAMED",1994,3,22,"Wildfire",38.106,-96.669
3786,1190,"KS","UNNAMED",1994,3,18,"Unknown",38.118,-97.852
3787,8987,"KS","UNNAMED",1994,3,21,"Wildfire",38.218,-97.967
3788,14406,"KS","UNNAMED",1994,3,27,"Unknown",38.517,-96.579
3789,2864,"KS","UNNAMED",1994,4,3,"Unknown",38.691,-97.798
3790,7756,"KS","UNNAMED",1994,3,27,"Unknown",38.697,-97.838
3791,2940,"KS","UNNAMED",1994,2,18,"Wildfire",38.714,-96.401
3792,4782,"KS","UNNAMED",1994,3,27,"Unknown",38.722,-97.875
3793,1134,"KS","UNNAMED",1994,3,18,"Unknown",38.934,-97.554
3794,1408,"KS","UNNAMED",1994,3,18,"Wildfire",39.104,-96.048
3795,10009,"KS","UNNAMED",1994,3,27,"Unknown",39.182,-96.76
3796,4374,"KS","UNNAMED",1994,3,27,"Unknown",39.272,-96.891
3797,765,"KY","HURRICANE",1994,11,5,"Wildfire",37.005,-83.63
3798,1588,"KY","UNNAMED",1994,12,2,"Unknown",37.303,-82.401
3799,15526,"KY","UNNAMED",1994,11,23,"Unknown",37.309,-82.656
3800,8114,"KY","UNNAMED",1994,12,2,"Unknown",37.463,-82.214
3801,8123,"KY","UNNAMED",1994,11,23,"Unknown",37.468,-82.871
3802,2954,"KY","UNNAMED",1994,12,2,"Unknown",37.481,-82.423
3803,1365,"KY","UNNAMED",1994,12,2,"Unknown",37.591,-82.259
3804,1246,"LA","SABINE LAKE",1994,10,12,"Wildfire",29.999,-93.732
3805,735,"MI","COUNTY LINE",1994,4,23,"Wildfire",43.839,-85.868
3806,8690,"MN","UNNAMED",1994,4,18,"Wildfire",47.96,-95.48
3807,1179,"MN","UNNAMED",1994,5,12,"Wildfire",48.87,-95.445
3808,1035,"MO","UNNAMED",1994,3,22,"Unknown",37.612,-92.1
3809,570,"MO","UNNAMED",1994,2,18,"Wildfire",37.684,-92.806
3810,5344,"MO","UNNAMED",1994,4,7,"Unknown",37.759,-92.792
3811,1460,"MO","UNNAMED",1994,3,22,"Unknown",37.777,-92.888
3812,1303,"MO","UNNAMED",1994,4,7,"Unknown",37.828,-92.875
3813,765,"MO","UNNAMED",1994,3,22,"Unknown",37.848,-92.83
3814,1011,"MO","UNNAMED",1994,3,22,"Unknown",37.87,-92.938
3815,1060,"MO","UNNAMED",1994,4,7,"Unknown",37.883,-92.978
3816,1054,"MO","UNNAMED",1994,4,7,"Unknown",37.883,-92.979
3817,3336,"MO","UNNAMED",1994,3,22,"Unknown",37.889,-92.78
3818,614,"MO","UNNAMED",1994,3,22,"Unknown",37.89,-92.733
3819,7388,"MO","UNNAMED",1994,3,22,"Unknown",37.906,-92.918
3820,574,"MO","UNNAMED",1994,3,22,"Unknown",37.91,-92.678
3821,909,"MO","UNNAMED",1994,3,22,"Unknown",37.917,-92.749
3822,906,"MO","UNNAMED",1994,3,22,"Unknown",37.931,-92.638
3823,616,"MO","UNNAMED",1994,3,22,"Unknown",37.932,-92.687
3824,849,"MO","UNNAMED",1994,3,22,"Unknown",37.989,-93.23
3825,1045,"MO","UNNAMED",1994,3,22,"Wildfire",38.041,-93.307
3826,869,"MO","UNNAMED",1994,3,22,"Unknown",38.085,-93.135
3827,790,"MO","UNNAMED",1994,3,22,"Unknown",38.179,-93.034
3828,864,"MO","UNNAMED",1994,3,22,"Unknown",38.256,-93.109
3829,644,"MO","UNNAMED",1994,3,22,"Unknown",38.308,-93.119
3830,997,"MS","UNNAMED",1994,2,25,"Wildfire",30.613,-89.255
3831,1159,"MS","WITCHDANCE",1994,3,4,"Prescribed Fire",33.949,-88.918
3832,936,"MS","UNNAMED",1994,3,18,"Wildfire",34.68,-89.511
3833,1298,"MS","UNNAMED",1994,3,15,"Wildfire",34.892,-89.357
3834,1672,"MT","FLUFFY",1994,9,9,"Wildfire",45.034,-105.798
3835,1126,"MT","SPUR",1994,9,9,"Wildfire",45.098,-106.03
3836,2087,"MT","THOMPSONCK",1994,9,9,"Wildfire",45.112,-105.918
3837,1799,"MT","UNNAMED",1994,5,11,"Wildfire",45.149,-112.392
3838,3981,"MT","UNNAMED",1994,8,10,"Wildfire",45.243,-108.571
3839,2115,"MT","UNNAMED",1994,9,7,"Wildfire",45.266,-108.225
3840,1494,"MT","UNNAMED",1994,8,4,"Wildfire",45.482,-107.801
3841,61955,"MT","BABY DEAN",1994,9,8,"Wildfire",45.508,-106.792
3842,10231,"MT","BLACK BUTTE",1994,9,8,"Wildfire",45.703,-109.932
3843,1099,"MT","SMITH CREEK",1994,9,9,"Wildfire",46.249,-110.479
3844,1084,"MT","9-MILE-Y",1994,9,9,"Wildfire",46.416,-110.931
3845,8132,"MT","GRIERSON",1994,8,22,"Wildfire",46.482,-107.658
3846,1028,"MT","WINDY POINT",1994,9,8,"Wildfire",46.687,-109.201
3847,1443,"MT","SIAM",1994,9,19,"Wildfire",46.86,-114.944
3848,1396,"MT","EAST FORK CHAMBERLIN",1994,8,2,"Wildfire",46.951,-113.243
3849,2173,"MT","CHALK",1994,8,1,"Wildfire",46.958,-107.594
3850,7244,"MT","MCDONALD",1994,8,15,"Wildfire",47.346,-114.397
3851,7837,"MT","HENRY PEAK",1994,7,26,"Wildfire",47.425,-114.726
3852,8048,"MT","HELEN CREEK",1994,8,16,"Wildfire",47.714,-113.273
3853,4465,"MT","NIARADA",1994,7,26,"Wildfire",47.842,-114.523
3854,1366,"MT","SLIM RIDGE",1994,8,4,"Wildfire",47.856,-113.216
3855,2439,"MT","DEAN RIDGE",1994,8,5,"Wildfire",47.954,-113.276
3856,1303,"MT","LOST TRAIL",1994,8,13,"Wildfire",48.185,-114.885
3857,15714,"MT","LITTLE WOLF",1994,8,15,"Wildfire",48.307,-114.823
3858,5160,"MT","LIBBY COMPLEX (SCENERY)",1994,8,15,"Wildfire",48.432,-115.72
3859,5074,"MT","YAAK-RED DRAGON COMPLEX (SHEEP)",1994,8,15,"Wildfire",48.508,-115.701
3860,1744,"MT","YAAK-RED DRAGON COMPLEX (PULPIT)",1994,8,15,"Wildfire",48.528,-115.805
3861,1777,"MT","YAAK-RED DRAGON COMPLEX (STUDEBAKER)",1994,8,16,"Wildfire",48.574,-115.789
3862,1696,"MT","YAAK-RED DRAGON COMPLEX (17 MILE)",1994,8,14,"Wildfire",48.65,-115.727
3863,10329,"MT","NORTH FORK COMPLEX (ADAIR II)",1994,8,12,"Wildfire",48.719,-114.101
3864,1732,"MT","WALBERGERS",1994,4,19,"Wildfire",48.729,-113.084
3865,8475,"MT","KOOCANUSA COMPLEX (NORTH FORK BIG CREEK)",1994,8,15,"Wildfire",48.76,-115.495
3866,3143,"MT","YAAK-RED DRAGON COMPLEX (FOWLER)",1994,8,15,"Wildfire",48.786,-115.583
3867,3824,"MT","WEBB KNOB",1994,8,15,"Wildfire",48.827,-115.309
3868,1619,"MT","YAAK-RED DRAGON COMPLEX (FISH FRY)",1994,8,22,"Wildfire",48.879,-115.559
3869,8990,"MT","NORTH FORK COMPLEX (STARVATION)",1994,8,14,"Wildfire",48.998,-114.289
3870,7944,"NC","UNNAMED",1994,5,17,"Wildfire",34.694,-77.891
3871,21772,"NC","FISH DAY",1994,5,21,"Wildfire",34.909,-77.022
3872,575,"NC","MILL CREEK",1994,3,19,"Wildfire",35.671,-82.255
3873,4606,"ND","CHICAGOLAKE",1994,4,16,"Wildfire",47.037,-99.41
3874,1262,"NE","UNNAMED",1994,3,22,"Wildfire",41.164,-101.168
3875,1706,"NE","STABLE",1994,6,27,"Wildfire",41.342,-102.623
3876,2186,"NM","FITZPATRICK",1994,4,21,"Wildfire",31.376,-108.864
3877,16204,"NM","LYNCH",1994,6,12,"Wildfire",31.386,-108.719
3878,2347,"NM","CLOVERDALE",1994,6,30,"Wildfire",31.455,-108.932
3879,6463,"NM","ROUGH",1994,7,15,"Wildfire",31.456,-108.669
3880,34859,"NM","FLAT COMPLEX",1994,6,11,"Wildfire",31.467,-108.833
3881,1237,"NM","MAVERICK",1994,7,5,"Wildfire",31.471,-109.023
3882,1229,"NM","TIMBER",1994,6,25,"Wildfire",31.555,-108.641
3883,6771,"NM","CENTER",1994,6,12,"Wildfire",31.556,-108.69
3884,4303,"NM","GRAY",1994,4,20,"Wildfire",31.601,-108.842
3885,1592,"NM","XT",1994,3,4,"Wildfire",31.777,-108.791
3886,14842,"NM","HAT",1994,6,29,"Wildfire",32.037,-105.963
3887,2612,"NM","GAP",1994,6,28,"Wildfire",32.094,-104.824
3888,14625,"NM","UNNAMED",1994,7,20,"Unknown",32.333,-106.508
3889,3229,"NM","PRATHER",1994,6,30,"Wildfire",32.403,-105.624
3890,1874,"NM","REST AREA",1994,3,4,"Wildfire",32.48,-107.987
3891,3450,"NM","GOODSIGHT",1994,8,9,"Wildfire",32.486,-107.435
3892,7496,"NM","UNNAMED",1994,7,20,"Unknown",32.491,-106.553
3893,1305,"NM","WINDSOCK",1994,6,28,"Wildfire",32.609,-108.235
3894,1323,"NM","TAXIWAY",1994,6,28,"Wildfire",32.68,-108.179
3895,5041,"NM","BRIDGE",1994,6,3,"Wildfire",32.694,-105.721
3896,3348,"NM","UNNAMED",1994,7,20,"Unknown",32.769,-106.541
3897,2333,"NM","GLASS",1994,9,23,"Wildfire",32.939,-108.209
3898,5235,"NM","MULE",1994,5,25,"Wildfire",33.044,-109.035
3899,1939,"NM","UNNAMED",1994,7,20,"Unknown",33.073,-106.598
3900,5208,"NM","PIGEON",1994,6,14,"Wildfire",33.09,-107.859
3901,2400,"NM","UNNAMED",1994,7,20,"Unknown",33.126,-107.058
3902,2150,"NM","UNNAMED",1994,7,20,"Unknown",33.143,-106.697
3903,16010,"NM","YELLOWWELL",1994,1,24,"Prescribed Fire",33.207,-105.401
